date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment,merge_key
2025-03-30,IRE,leopardstown (ire),4:20,1888 Restaurant Handicap,Flat,,,,3yo,,1m2f,10f,2012.0,Good,16,5.0,1,4.0,0,0,serious contender,3,C,135,,2:7.38,127.38,3.25,Ryan Moore,A P OBrien,€14750,85,88,Wootton Bassett (GB),Lugnaquilla (IRE),Galileo,Derrick Smith Mrs John Magnier Michael Tabor,In touch with leaders - went fourth but pushed along over 2f out - edged left inside final furlong - ridden and went second final 110yds - ran on well to lead towards finish(op 2/1 tchd 5/2),leopardstown (ire)_serious contender_2025-03-30_4:20
2025-03-30,IRE,leopardstown (ire),4:20,1888 Restaurant Handicap,Flat,,,,3yo,,1m2f,10f,2012.0,Good,16,8.0,2,9.0,.5,.5,light as air,3,C,124,,2:7.48,127.48,6.0,Jack Cleary,A P OBrien,€4750,79,84,Wootton Bassett (GB),Fluff (IRE),Galileo,M Matsushima Mrs J Magnier M Tabor D Smith,Midfield - waiting for room against far rail from under 2f out - switched right and still plenty to do inside final furlong - ran on well and went second towards finish - nearest finish (jockey said colt had no luck in running in straight)(op 6/1),leopardstown (ire)_light as air_2025-03-30_4:20
2025-03-30,IRE,leopardstown (ire),4:20,1888 Restaurant Handicap,Flat,,,,3yo,,1m2f,10f,2012.0,Good,16,1.0,3,5.0,1,.5,glen to glen,3,G,128,,2:7.58,127.58,12.0,Gabriella Hill,J S Bolger,€2250,88,89,Dawn Approach (IRE),Galuminous (IRE),Intense Focus,Mrs J S Bolger,Led - went clear over 2f out - ridden over 1f out - headed and lost two places towards finish,leopardstown (ire)_glen to glen_2025-03-30_4:20
2025-03-30,IRE,leopardstown (ire),4:20,1888 Restaurant Handicap,Flat,,,,3yo,,1m2f,10f,2012.0,Good,16,13.0,4,13.0,1.25,0.2,mocking,3,G,125,,2:7.67,127.67,10.0,Ben Coen,J P Murtagh,€1000,75,76,Tamayuz (GB),Moqla GB,Teofilo,O T I Racing,Midfield - headway from under 2f out - keeping on when hampered inside final furlong - lost third towards finish(op 17/2 tchd 8/1),leopardstown (ire)_mocking_2025-03-30_4:20
2025-03-30,IRE,leopardstown (ire),4:20,1888 Restaurant Handicap,Flat,,,,3yo,,1m2f,10f,2012.0,Good,16,7.0,5,6.0,3.75,2.5,dahlia noir,3,F,130,,2:8.13,128.13,12.0,Gavin Ryan,Donnacha Aidan OBrien,€500,80,76,Ten Sovereigns (IRE),Jumellea (IRE),Zoffany,Mrs A M Obrien,Prominent - chased clear leader 2f out - slightly hampered inside final furlong - soon no extra (jockey said filly received a slight bump inside final furlong)(op 9/1),leopardstown (ire)_dahlia noir_2025-03-30_4:20
2025-03-30,IRE,leopardstown (ire),4:20,1888 Restaurant Handicap,Flat,,,,3yo,,1m2f,10f,2012.0,Good,16,15.0,6,16.0,6,2.25,birdie time,3,F,118,,2:8.58,128.58,26.0,Keithen Kennedy,Mrs John Harrington,€250,73,64,Sea The Moon (GER),Good Hope GB,Cape Cross,Omega Monmouth Bay Racing Llc Tom Galway,Midfield - switched right under 2f out - ran on well inside final furlong - not reach leaders(tchd 28/1),leopardstown (ire)_birdie time_2025-03-30_4:20
2025-03-30,IRE,leopardstown (ire),4:20,1888 Restaurant Handicap,Flat,,,,3yo,,1m2f,10f,2012.0,Good,16,2.0,7,2.0,6.25,0.2,galveston,3,C,137,,2:8.67,128.67,6.0,Wayne Lordan,A P OBrien,,87,78,Frankel (GB),Bizzarria GB,Lemon Drop Kid,Mrs John Magniermichael Taborderrick Smithpeter M Brant,Prominent - soon went second - lost second 2f out - weakening when squeezed out against far rail inside final furlong(op 9/2),leopardstown (ire)_galveston_2025-03-30_4:20
2025-03-30,IRE,leopardstown (ire),4:20,1888 Restaurant Handicap,Flat,,,,3yo,,1m2f,10f,2012.0,Good,16,9.0,8,14.0,6.5,0.3,berto ramirez,3,G,127,,2:8.68,128.68,12.0,Luke McAteer,David Marnane,,77,67,Sea The Moon (GER),Inpromptu (IRE),Cacique,Mrc International,Midfield - kept on inside final furlong - never on terms(op 14/1),leopardstown (ire)_berto ramirez_2025-03-30_4:20
2025-03-30,IRE,leopardstown (ire),4:20,1888 Restaurant Handicap,Flat,,,,3yo,,1m2f,10f,2012.0,Good,16,3.0,9,12.0,7,.5,lady o,3,F,137,,2:8.78,128.78,21.0,Shane Foley,Mrs John Harrington,,87,76,Australia (GB),Roseraie (IRE),Lawman,Its All About The Girls,Towards rear - headway against far rail 2f out - kept on - never near to challenge(op 22/1),leopardstown (ire)_lady o_2025-03-30_4:20
2025-03-30,IRE,leopardstown (ire),4:20,1888 Restaurant Handicap,Flat,,,,3yo,,1m2f,10f,2012.0,Good,16,17.0,10,10.0,7,0.05,georg zhukov,3,G,119,,2:8.79,128.79,41.0,Robert Whearty,Noel Meade,,72,61,Smooth Daddy (USA),Moulane Lady (IRE),Lilbourne Lad,Noel Meade Racing Ltd,Towards rear - kept on from over 1f out - never near to challenge(op 33/1),leopardstown (ire)_georg zhukov_2025-03-30_4:20
2025-03-30,IRE,leopardstown (ire),4:20,1888 Restaurant Handicap,Flat,,,,3yo,,1m2f,10f,2012.0,Good,16,10.0,11,15.0,7.25,0.3,sunriseontheboyne,3,G,122,,2:8.83,128.83,23.0,Wesley Joyce,Michael Mulvany,,77,65,Cotai Glory (GB),Seafaring (IRE),Born To Sea,Michael Mulvany,In touch with leaders - weakened gradually from over 1f out(op 18/1),leopardstown (ire)_sunriseontheboyne_2025-03-30_4:20
2025-03-30,IRE,leopardstown (ire),4:20,1888 Restaurant Handicap,Flat,,,,3yo,,1m2f,10f,2012.0,Good,16,12.0,12,7.0,10.25,3,sugar club,3,F,126,,2:9.43,129.43,17.0,Colin Keane,Noel Meade,,76,58,Inns Of Court (IRE),Statenice GB,Montjeu,Liam Queally,In touch with leaders - midfield 3f out - brief headway over 1f out - soon weakened(op 18/1 tchd 14/1),leopardstown (ire)_sugar club_2025-03-30_4:20
2025-03-30,IRE,leopardstown (ire),4:20,1888 Restaurant Handicap,Flat,,,,3yo,,1m2f,10f,2012.0,Good,16,6.0,13,3.0,12.25,2,just before,3,F,134,,2:9.83,129.83,17.0,Seamie Heffernan,W P Browne,,84,62,Justify (USA),Gagnoa (IRE),Sadlers Wells,Mrs John Magnier Michael Tabor Derrick Smith,In touch with leaders - midfield 3f out - outpaced under 2f out,leopardstown (ire)_just before_2025-03-30_4:20
2025-03-30,IRE,leopardstown (ire),4:20,1888 Restaurant Handicap,Flat,,,,3yo,,1m2f,10f,2012.0,Good,16,16.0,14,17.0,30.25,18,flynn ryder,3,G,122,,2:13.43,133.43,51.0,Chris Hayes,E J ONeill,,72,14,Havana Gold (IRE),Want The Fairytale GB,Mount Nelson,Emlasa Partnership,Towards rear throughout(op 33/1),leopardstown (ire)_flynn ryder_2025-03-30_4:20
2025-03-30,IRE,leopardstown (ire),4:20,1888 Restaurant Handicap,Flat,,,,3yo,,1m2f,10f,2012.0,Good,16,14.0,15,8.0,35.25,5,you are mine,3,F,124,,2:14.43,134.43,26.0,J M Sheridan,J A Stack,,74,6,Australia (GB),Many Hearts (USA),Distorted Humor,Mrs John Magnier,In touch with leaders - weakened quickly over 3f out(tchd 28/1),leopardstown (ire)_you are mine_2025-03-30_4:20
2025-03-30,IRE,leopardstown (ire),4:20,1888 Restaurant Handicap,Flat,,,,3yo,,1m2f,10f,2012.0,Good,16,11.0,16,11.0,40,4.75,ill be handy,3,G,126,,2:15.38,135.38,101.0,Robbie Colgan,Matthew J Smith,,76,–,El Kabeir (USA),Alsalwa (IRE),Nayef,Laois Limerick Syndicate,Never better than midfield - towards rear 4f out - soon no extra(op 80/1),leopardstown (ire)_ill be handy_2025-03-30_4:20
2025-03-30,IRE,leopardstown (ire),4:55,Legacy Wine Bar Handicap,Flat,,,,4yo+,,1m,8f,1609.0,Good,17,11.0,1,3.0,0,0,dark viper,4,G,131,,1:41.27,101.27,6.0,Shane Foley,Mrs John Harrington,€11800,71,77,Dark Angel (IRE),Grande Bleue (IRE),Oasis Dream,Dan Kiely,Prominent on inner - switched right under 2f out - soon pushed along - ridden and went third 1f out - ran on well to lead final 110yds(op 11/2 tchd 7/1),leopardstown (ire)_dark viper_2025-03-30_4:55
2025-03-30,IRE,leopardstown (ire),4:55,Legacy Wine Bar Handicap,Flat,,,,4yo+,,1m,8f,1609.0,Good,17,3.0,2,7.0,.75,.75,artful approach,4,G,134,p,1:41.42,101.42,6.5,Jack Kearney,Stephen Thorne,€3800,79,83,Mehmas (IRE),Art Festival GB,New Approach,Shamrock Thoroughbreds,Midfield - slightly hampered after 1f - headway but still plenty to do 1f out - ran on well and went second towards finish - no match for winner(op 4/1),leopardstown (ire)_artful approach_2025-03-30_4:55
2025-03-30,IRE,leopardstown (ire),4:55,Legacy Wine Bar Handicap,Flat,,,,4yo+,,1m,8f,1609.0,Good,17,4.0,3,13.0,1,0.3,expound,6,G,125,tp,1:41.47,101.47,23.0,Dylan OConnor,Denis Gerard Hogan,€1800,75,79,Ulysses (IRE),Entity GB,Shamardal,Corner House Syndicate,Led - headed final 110yds - lost second towards finish(op 14/1 tchd 25/1),leopardstown (ire)_expound_2025-03-30_4:55
2025-03-30,IRE,leopardstown (ire),4:55,Legacy Wine Bar Handicap,Flat,,,,4yo+,,1m,8f,1609.0,Good,17,15.0,4,11.0,1.75,.75,neo smart,4,F,129,t,1:41.62,101.62,11.0,Ross Coakley,J S Bolger,€800,69,71,Belardo (IRE),Neophilia (IRE),Teofilo,Mrs J S Bolger,Midfield - headway and in touch with leaders under 3f out - went third over 1f out - no extra towards finish(op 11/1 tchd 9/1),leopardstown (ire)_neo smart_2025-03-30_4:55
2025-03-30,IRE,leopardstown (ire),4:55,Legacy Wine Bar Handicap,Flat,,,,4yo+,,1m,8f,1609.0,Good,17,8.0,5,4.0,2,0.2,zipster,4,G,129,,1:41.71,101.71,17.0,Keithen Kennedy,Gerard OLeary,€400,74,76,Zoustar (AUS),Bucks Frizz (IRE),Havana Gold,Purosangue Racing Syndicate,Slowly into stride - towards rear - headway against far rail under 2f out - switched right and ran on well inside final furlong - not reach leaders (jockey said gelding was slowly away from starting stalls)(op 14/1),leopardstown (ire)_zipster_2025-03-30_4:55
2025-03-30,IRE,leopardstown (ire),4:55,Legacy Wine Bar Handicap,Flat,,,,4yo+,,1m,8f,1609.0,Good,17,6.0,6,6.0,2.25,0.2,migdam,6,G,134,v,1:41.76,101.76,13.0,Adam Caffrey,Adrian McGuinness,€200,74,75,Zelzal (FR),Asyad (IRE),New Approach,Dooley Thoroughbreds J Fairhurst Paul Riley,In touch with leaders - midfield 3f out - headway against far rail over 1f out - no impression final 110yds(op 14/1),leopardstown (ire)_migdam_2025-03-30_4:55
2025-03-30,IRE,leopardstown (ire),4:55,Legacy Wine Bar Handicap,Flat,,,,4yo+,,1m,8f,1609.0,Good,17,13.0,7,16.0,2.5,0.3,rampage,6,G,127,v,1:41.77,101.77,19.0,James Ryan,T G McCourt,,70,70,New Bay (GB),Hall Hee (IRE),Invincible Spirit,Mrs P Mccourtwhytes Stamullen Syndicates Sweeney,Prominent - went second 4f out - weakened final 110yds(op 14/1),leopardstown (ire)_rampage_2025-03-30_4:55
2025-03-30,IRE,leopardstown (ire),4:55,Legacy Wine Bar Handicap,Flat,,,,4yo+,,1m,8f,1609.0,Good,17,2.0,8,10.0,3.5,1,derry lad,7,G,141,,1:41.97,101.97,13.0,Ben Coen,Emmet Mullins,,81,79,Epaulette (AUS),Romea GB,Muhtarram,Dreamers Alliance Syndicate,Towards rear - headway against far rail into midfield over 1f out - kept on - never on terms(tchd 14/1),leopardstown (ire)_derry lad_2025-03-30_4:55
2025-03-30,IRE,leopardstown (ire),4:55,Legacy Wine Bar Handicap,Flat,,,,4yo+,,1m,8f,1609.0,Good,17,14.0,9,15.0,4.5,1,chavajod,7,G,129,v,1:42.17,102.17,11.0,David Egan,D P Coakley,,69,65,Toronado (IRE),Deire Na Sli (IRE),Aussie Rules,D P Coakley J F Costello A Connick P Coakley,Prominent - in touch with leaders 3f out - weakened 1f out(op 12/1 tchd 14/1),leopardstown (ire)_chavajod_2025-03-30_4:55
2025-03-30,IRE,leopardstown (ire),4:55,Legacy Wine Bar Handicap,Flat,,,,4yo+,,1m,8f,1609.0,Good,17,1.0,10,22.0,4.5,0.1,bucaneers spirit,4,G,142,,1:42.19,102.19,11.0,Ronan Whelan,Jack W Davison,,82,78,Invincible Spirit (IRE),Anne Bonney GB,Jade Robbery,Staton C Flurry,Held up in rear - headway 1f out - kept on - never near to challenge,leopardstown (ire)_bucaneers spirit_2025-03-30_4:55
2025-03-30,IRE,leopardstown (ire),4:55,Legacy Wine Bar Handicap,Flat,,,,4yo+,,1m,8f,1609.0,Good,17,16.0,11,5.0,4.75,0.2,thrifty of digby,4,F,127,,1:42.26,102.26,23.0,Nathan Crosse,Mrs John Harrington,,67,62,Profitable (IRE),Abstain GB,Araafa,P Harty,Towards rear - kept on from over 1f out - never near to challenge(tchd 20/1),leopardstown (ire)_thrifty of digby_2025-03-30_4:55
2025-03-30,IRE,leopardstown (ire),4:55,Legacy Wine Bar Handicap,Flat,,,,4yo+,,1m,8f,1609.0,Good,17,18.0,12,17.0,5,0.3,dont do dramas,4,G,121,,1:42.27,102.27,34.0,Wesley Joyce,Michael Mulvany,,66,60,Le Havre (IRE),Mutamarida (IRE),Teofilo,Alan Sheridan,In touch with leaders - weakened from over 1f out,leopardstown (ire)_dont do dramas_2025-03-30_4:55
2025-03-30,IRE,leopardstown (ire),4:55,Legacy Wine Bar Handicap,Flat,,,,4yo+,,1m,8f,1609.0,Good,17,19.0,13,2.0,6,1,maharajjah,4,G,126,,1:42.47,102.47,81.0,Chris Hayes,L Young,,66,58,Rajj (IRE),Spring Bouquet (IRE),Kings Best,John H Scott,Never better than midfield(op 66/1 tchd 40/1),leopardstown (ire)_maharajjah_2025-03-30_4:55
2025-03-30,IRE,leopardstown (ire),4:55,Legacy Wine Bar Handicap,Flat,,,,4yo+,,1m,8f,1609.0,Good,17,12.0,14,20.0,6.5,0.3,encosta,5,M,131,,1:42.57,102.57,7.5,Colin Keane,Noel Meade,,71,62,Mukhadram (GB),Maraaseem (IRE),Invincible Spirit,Mrs Maureen Hunt,Towards rear throughout(op 17/2),leopardstown (ire)_encosta_2025-03-30_4:55
2025-03-30,IRE,leopardstown (ire),4:55,Legacy Wine Bar Handicap,Flat,,,,4yo+,,1m,8f,1609.0,Good,17,5.0,15,21.0,7.25,.75,counterculture,4,F,134,,1:42.72,102.72,5.5,W J Lee,W McCreery,,74,64,Sixties Icon (GB),Silca Chiave GB,Pivotal,Mrs Joya Burns,Never better than midfield - no impression when slightly hampered under 2f out (vet reported filly to be post race normal)(op 11/2),leopardstown (ire)_counterculture_2025-03-30_4:55
2025-03-30,IRE,leopardstown (ire),4:55,Legacy Wine Bar Handicap,Flat,,,,4yo+,,1m,8f,1609.0,Good,17,7.0,16,9.0,8.25,1,mythical rock,4,C,134,,1:42.92,102.92,21.0,Luke McAteer,P J F Murphy,,74,61,Rock Of Gibraltar (IRE),Valanisi (IRE),Kalanisi,Dorothy Heffernan,Midfield - bit short of room after 1f - weakened under 2f out(op 25/1),leopardstown (ire)_mythical rock_2025-03-30_4:55
2025-03-30,IRE,leopardstown (ire),4:55,Legacy Wine Bar Handicap,Flat,,,,4yo+,,1m,8f,1609.0,Good,17,20.0,17,1.0,10.75,2.5,sub rosa,5,M,125,t,1:43.42,103.42,126.0,Leigh Roche,Donal Kinsella,,65,47,Twilight Son (GB),Between Us GB,Galileo,Donal Kinsella,Never better than midfield - weakened over 1f out(tchd 100/1 and tchd 150/1),leopardstown (ire)_sub rosa_2025-03-30_4:55
2025-03-30,IRE,leopardstown (ire),5:30,Sunday 11th May Leopardstown Family Day Handicap,Flat,,,0-60,3yo+,,1m,8f,1609.0,Good,20,1.0,1,8.0,0,0,brains,9,G,142,tb,1:42.43,102.43,5.0,Shane Foley,R Donohoe,€7080,60,68,Dandy Man (IRE),Pure Jazz (IRE),Marju,P Sweeney,Took keen hold - prominent - led over 1f out - soon ridden - kept on well final furlong - all out(op 11/1),leopardstown (ire)_brains_2025-03-30_5:30
2025-03-30,IRE,leopardstown (ire),5:30,Sunday 11th May Leopardstown Family Day Handicap,Flat,,,0-60,3yo+,,1m,8f,1609.0,Good,20,5.0,2,10.0,0.2,0.2,genuine jim,5,H,133,,1:42.47,102.47,8.5,Nicola Burns,R P Burns,€2280,58,65,Galileo Gold (GB),Sister Anne (USA),Distorted Humor,Anthony F Mcloughlin,In touch with leaders - headway from over 2f out - went second over 1f out - kept on well final furlong - just held(op 13/2),leopardstown (ire)_genuine jim_2025-03-30_5:30
2025-03-30,IRE,leopardstown (ire),5:30,Sunday 11th May Leopardstown Family Day Handicap,Flat,,,0-60,3yo+,,1m,8f,1609.0,Good,20,9.0,3,1.0,.75,.5,storm eric,6,G,136,,1:42.58,102.58,34.0,Robbie Colgan,Jamie Flynn,€1080,54,60,Estidhkaar (IRE),Storm (IRE),Excellent Art,Jamie Flynn,In touch with leaders - midfield after 2f - headway 2f out - soon waiting for room - in the clear over 1f out - kept on well inside final furlong - went third final strides(op 25/1 tchd 22/1),leopardstown (ire)_storm eric_2025-03-30_5:30
2025-03-30,IRE,leopardstown (ire),5:30,Sunday 11th May Leopardstown Family Day Handicap,Flat,,,0-60,3yo+,,1m,8f,1609.0,Good,20,3.0,4,11.0,1,0.3,si senior,4,F,136,ht,1:42.63,102.63,7.0,Jack Kearney,Patrick Magee,€480,59,64,Bungle Inthejungle (GB),House Of Roses GB,New Approach,Roisin Mcintyre,Midfield - headway on outer from over 2f out - went third final 110yds - lost third final strides(tchd 13/2),leopardstown (ire)_si senior_2025-03-30_5:30
2025-03-30,IRE,leopardstown (ire),5:30,Sunday 11th May Leopardstown Family Day Handicap,Flat,,,0-60,3yo+,,1m,8f,1609.0,Good,20,4.0,5,7.0,2.25,1.25,eastern wind,6,M,137,p,1:42.88,102.88,12.0,James Ryan,T G McCourt,€240,58,60,Farhh (GB),Random GB,Shamardal,George Ryan Ms Denise Mccourt,Led - prominent from over 5f out - not clear run against far rail 2f out - soon switched right and in the clear - weakened gradually inside final furlong(op 17/2),leopardstown (ire)_eastern wind_2025-03-30_5:30
2025-03-30,IRE,leopardstown (ire),5:30,Sunday 11th May Leopardstown Family Day Handicap,Flat,,,0-60,3yo+,,1m,8f,1609.0,Good,20,14.0,6,19.0,2.5,0.2,saxon kingdom,4,G,126,t,1:42.97,102.97,19.0,Gavin Ryan,Thomas Dowling,€120,44,46,Saxon Warrior (JPN),Boundless Joy (AUS),Montjeu,P J Rothwell,Midfield - hung left but headway inside final furlong - kept on(op 14/1),leopardstown (ire)_saxon kingdom_2025-03-30_5:30
2025-03-30,IRE,leopardstown (ire),5:30,Sunday 11th May Leopardstown Family Day Handicap,Flat,,,0-60,3yo+,,1m,8f,1609.0,Good,20,10.0,7,15.0,2.75,0.3,master garvey,5,G,135,t,1:42.98,102.98,6.5,Chris Hayes,Joseph Anthony Murray,,53,54,Dragon Pulse (IRE),Free Lance (IRE),Grand Lodge,Patrick M Obrienlarry Murrayrichard W Walshderek Cummins,In touch with leaders - some headway on outer over 2f out - no extra inside final furlong(op 6/1),leopardstown (ire)_master garvey_2025-03-30_5:30
2025-03-30,IRE,leopardstown (ire),5:30,Sunday 11th May Leopardstown Family Day Handicap,Flat,,,0-60,3yo+,,1m,8f,1609.0,Good,20,17.0,8,2.0,3.5,.75,onemoredance,3,F,123,,1:43.13,103.13,19.0,N G McCullagh,J P Murtagh,,58,53,King Of Change (GB),Voice Of Salsabil GB,Poets Voice,Whyte Hickey Rafter Kilkenny Syndicate,Midfield - waiting for room from under 2f out - soon some headway when in the clear - hampered inside final furlong - kept on - did well in the circumstances(op 16/1 tchd 20/1),leopardstown (ire)_onemoredance_2025-03-30_5:30
2025-03-30,IRE,leopardstown (ire),5:30,Sunday 11th May Leopardstown Family Day Handicap,Flat,,,0-60,3yo+,,1m,8f,1609.0,Good,20,15.0,9,23.0,3.5,0.1,dancing bay,3,G,125,,1:43.15,103.15,9.0,Ronan Whelan,John S ODonoghue,,60,54,New Bay (GB),Bohemian Dance (IRE),Dansili,Thomas B Breen J P M Oconnor Patrick Keogh,In rear - headway from over 2f out - kept on well final 110yds(op 11/1),leopardstown (ire)_dancing bay_2025-03-30_5:30
2025-03-30,IRE,leopardstown (ire),5:30,Sunday 11th May Leopardstown Family Day Handicap,Flat,,,0-60,3yo+,,1m,8f,1609.0,Good,20,12.0,10,5.0,4.25,.75,browned off,4,F,130,,1:43.28,103.28,51.0,Luke McAteer,Paul W Flynn,,48,46,New Approach (IRE),Jadhwah GB,Nayef,Alberta Capital Ltd,Prominent - lost ground after 2f - some headway over 2f out - weakened inside final furlong(op 33/1),leopardstown (ire)_browned off_2025-03-30_5:30
2025-03-30,IRE,leopardstown (ire),5:30,Sunday 11th May Leopardstown Family Day Handicap,Flat,,,0-60,3yo+,,1m,8f,1609.0,Good,20,6.0,11,9.0,4.75,.5,mogwli,8,G,133,v,1:43.38,103.38,23.0,Jessica Maye,W McCreery,,58,54,Bungle Inthejungle (GB),Susiescot (IRE),Verglas,W Mccreery,Towards rear - steady headway on outer from over 1f out - not pace to challenge(op 12/1),leopardstown (ire)_mogwli_2025-03-30_5:30
2025-03-30,IRE,leopardstown (ire),5:30,Sunday 11th May Leopardstown Family Day Handicap,Flat,,,0-60,3yo+,,1m,8f,1609.0,Good,20,8.0,12,17.0,5.25,.5,asisaid,6,G,138,p,1:43.48,103.48,15.0,J M Sheridan,Denis Gerard Hogan,,56,51,Ivawood (IRE),Miss Spellt (IRE),Diamond Green,J Leigh J Orourke Teresa Leigh Jenny Curley,Towards rear - headway against far rail from 2f out - no extra final 110yds(op 11/1),leopardstown (ire)_asisaid_2025-03-30_5:30
2025-03-30,IRE,leopardstown (ire),5:30,Sunday 11th May Leopardstown Family Day Handicap,Flat,,,0-60,3yo+,,1m,8f,1609.0,Good,20,21.0,13,4.0,7.25,2,feature this,6,M,140,tv,1:43.88,103.88,26.0,Dylan Browne McMonagle,Ian Patrick Donoghue,,58,49,The Gurkha (IRE),Water Feature GB,Dansili,James Odonoghue,Midfield - some headway over 2f out - weakened final furlong,leopardstown (ire)_feature this_2025-03-30_5:30
2025-03-30,IRE,leopardstown (ire),5:30,Sunday 11th May Leopardstown Family Day Handicap,Flat,,,0-60,3yo+,,1m,8f,1609.0,Good,20,18.0,14,13.0,7.75,0.3,albion princess,6,M,119,t,1:43.98,103.98,29.0,Jamie Powell,Donal Kinsella,,40,30,Kingman (GB),Langlauf (USA),Ravens Pass,Donal Kinsella,Prominent - led from over 5f out - headed over 1f out - soon weakened(op 25/1),leopardstown (ire)_albion princess_2025-03-30_5:30
2025-03-30,IRE,leopardstown (ire),5:30,Sunday 11th May Leopardstown Family Day Handicap,Flat,,,0-60,3yo+,,1m,8f,1609.0,Good,20,16.0,15,18.0,9,1.25,swiss army officer,10,G,125,,1:44.23,104.23,34.0,Nathan Crosse,Kevin Thomas Coleman,,43,30,Swiss Spirit (GB),Dyna Bowl (USA),Dynaformer,Mrs Eileen Coleman,In rear - some headway 2f out - no extra final furlong(op 25/1),leopardstown (ire)_swiss army officer_2025-03-30_5:30
2025-03-30,IRE,leopardstown (ire),5:30,Sunday 11th May Leopardstown Family Day Handicap,Flat,,,0-60,3yo+,,1m,8f,1609.0,Good,20,19.0,16,3.0,10.25,1.25,clever and classy,3,F,114,,1:44.48,104.48,15.0,Wesley Joyce,J S Bolger,,54,33,Profitable (IRE),Sunset Beauty (IRE),Whipper,Mrs Marguerite Bolger Mrs J S Bolger,In touch with leaders - weakened from over 1f out(op 20/1),leopardstown (ire)_clever and classy_2025-03-30_5:30
2025-03-30,IRE,leopardstown (ire),5:30,Sunday 11th May Leopardstown Family Day Handicap,Flat,,,0-60,3yo+,,1m,8f,1609.0,Good,20,13.0,17,16.0,12.75,2.5,top of the pops,7,G,128,,1:44.98,104.98,51.0,Seamie Heffernan,J G Murray,,46,25,Kingman (GB),Whirly Bird GB,Nashwan,Lios Dearg Rangers Partnership,Towards rear - switched left from under 2f out - no extra from over 1f out(op 40/1),leopardstown (ire)_top of the pops_2025-03-30_5:30
2025-03-30,IRE,leopardstown (ire),5:30,Sunday 11th May Leopardstown Family Day Handicap,Flat,,,0-60,3yo+,,1m,8f,1609.0,Good,20,20.0,18,20.0,21.25,8.5,clarabell,3,F,112,t,1:46.68,106.68,101.0,Cillian Rowan,Adrian Sexton,,57,11,Aclaim (IRE),Shohrah (IRE),Giants Causeway,Paul Rowan,Midfield - headway on outer after 2f - soon prominent - weakened from 3f out(op 50/1),leopardstown (ire)_clarabell_2025-03-30_5:30
